      31.4,     202.3,    1207.4,   -5232.0,   -1913.8,    -590.1,    -549.6
      30.9,     141.6,     302.8,     639.8,    1768.7,   12263.5,   -2146.2
      27.7,     116.7,     313.1,     342.5,     691.3,    1148.8,   -4117.7
      29.7,     122.7,     304.3,     458.6,     695.7,    1667.4,   -7115.7
      32.3,     190.4,     817.2,    2022.5,    9645.2,   -1136.2,    -661.0
      37.3,     207.9,     891.6,    5388.5,   -1646.4,    -578.8,    -429.0
