      39.7,     390.0,   -1134.9,    -550.1,    -435.8,    -371.7,    -287.7
      37.6,     241.2,    1748.4,   -1627.8,    -887.7,    -654.1,    -460.7
      36.2,     207.1,     926.4,    3781.0,   -2169.2,   -1450.5,    -625.8
      37.7,     239.0,    1537.1,   -2141.2,   -1464.5,    -844.1,    -490.8
      47.4,     522.1,    -864.3,    -478.4,    -391.9,    -345.7,    -284.5
      51.5,     829.4,    -631.6,    -383.1,    -336.8,    -303.3,    -239.8
