      33.4,     192.9,    1160.3,  -11968.7,   -1154.5,    -580.9,    -450.4
      28.9,     143.0,     412.3,     668.8,    2030.8,   -7243.5,   -1163.7
      27.4,     121.2,     292.5,     391.5,     612.1,    1266.3,   28399.7
      27.7,     127.8,     322.4,     450.8,     761.0,    1823.1,   -3894.4
      31.7,     178.0,     764.9,    2341.1,   -2674.2,    -877.8,    -550.8
      33.0,     201.6,    1276.3,  -11105.7,   -1175.9,    -624.2,    -444.4
