      35.1,     223.0,    1568.8,   -2685.1,   -1770.5,    -544.5,    -527.6
      34.5,     150.5,     333.1,     654.0,    1414.4,   -9574.4,   -1525.1
      29.3,     118.2,     324.6,     367.6,     730.1,    1329.5,   -3323.0
      30.3,     123.5,     319.8,     456.8,     711.9,    1654.7,   -6240.5
      32.4,     190.1,     795.8,    2090.4,    7233.6,   -1154.5,    -662.8
      37.3,     207.9,     891.6,    5388.5,   -1646.4,    -578.8,    -429.0
