      33.4,     196.9,    1208.9,  -14848.6,   -1382.8,    -689.2,    -464.3
      29.2,     144.5,     403.5,     637.7,    1467.1,  -11144.3,   -1205.0
      27.2,     122.2,     289.5,     397.6,     607.2,    1213.2,   11796.1
      27.8,     126.4,     313.9,     446.1,     736.6,    1810.0,   -5578.0
      31.4,     174.7,     727.6,    1992.1,   -3284.9,    -956.4,    -574.8
      32.7,     196.0,    1176.0,-1198577747740.5,   -1274.0,    -661.5,    -457.3
