      33.6,     201.2,    1233.0,  -10938.0,   -1261.3,    -605.7,    -449.2
      29.4,     145.7,     426.1,     728.3,    1702.1,   -3800.2,   -1129.0
      27.4,     123.7,     305.6,     409.3,     640.1,    1359.8,  127246.2
      28.0,     128.5,     321.9,     458.7,     761.6,    1945.8,   -3577.7
      31.7,     178.2,     764.1,    2373.3,   -2625.1,    -864.0,    -546.7
      33.0,     201.6,    1276.3,  -11105.7,   -1175.9,    -624.2,    -444.4
