      67.3,   -3781.4,    -340.2,    -312.2,    -253.6,    -246.7,    -209.4
      51.4,     515.6,   -1211.7,    -486.0,    -534.5,    -393.5,    -339.3
      41.6,     282.6,    3923.6,   -1830.2,   -1115.9,    -764.3,    -448.9
      40.5,     272.5,    3148.7,   -1099.1,   -1062.1,    -734.6,    -390.5
      48.7,     504.5,    -800.4,    -500.1,    -390.3,    -328.6,    -276.9
      51.5,     829.4,    -631.6,    -383.1,    -336.8,    -303.3,    -239.8
