    -101.7,    -101.6,    -101.4,    -101.1,     -98.1,     -99.0,    -101.7
     -90.5,     -99.1,     -99.3,     -99.5,     -99.3,     -98.4,     -97.1
     -98.2,     -96.0,    -101.0,     -99.3,     -96.6,     -97.9,    -100.2
    -101.2,    -102.1,     -99.7,    -101.3,     -97.5,     -98.3,    -100.6
     -91.7,     -96.2,     -97.0,    -100.8,     -97.9,    -102.5,     -99.3
     -93.1,     -97.0,    -100.1,     -97.0,     -99.2,     -98.9,     -97.1
